,language,twitter.user/id,twitter.tweet/text,twitter.tweet/lang,twitter.tweet/id,link_or_handle,csvId,langs,social_media_type,extracted_from_col,name,extracted_from_file,postgresId
cgtnarabic,ar,805692634127736832,تم تأكيد مصرع 18 شخصا وإصابة شخص واحد في حادث مروري وقع في مقاطعة جيلين شمال شرقي #الصين، حتى الساعة الثالثة عصر اليوم (الأحد)، وفقا لما ذكرت سلطات الأمن العام المحلية.,ar,1312692137218076678,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"خبراء وأكاديميون عرب: الدعوة لبناء طريق حرير أخضر وصحي وذكي وسلمي تتناسب مع الوضع العالمي الحالي وتأكدت فعاليتها عمليا
#الصين
https://t.co/aFZZnVuW7Y",ar,1312693948733947904,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"أشادت الأوساط السياسية بتصريحات الرئيس الصيني شي جين بينغ خلال اجتماع الاحتفال بالذكرى الـ75 لتأسيس منظمة #الأمم_المتحدة، خاصة تأكيدات الرئيس شي أن #الصين ستظل دائما تمارس التعددية، كما قدم أ4 مقترحات بشأن تطوير المنظمة ودورها في المعرك ضد ""كوفيد-19"". #CGTNArabic #XiJinping https://t.co/BGi0dCDBpu",ar,1312701497868611584,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"تصاعد الاشتباكات العنيفة بين #أرمينيا و #أذربيجان والجانبان يعلنان أنهما حققا نتائج
https://t.co/E88bZhI1W2",ar,1312705271450357765,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"مع التركيز على حقبة ما بعد الجائحة... آفاق واعدة للتعاون الاقتصادي بين #الصين والدول العربية
https://t.co/UnODr3TJ6p",ar,1312709049511669760,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"أنجزت الطائرة الصينية المسيرة ""وينغ لونغ-2"" المطورة محليا، أول تدريب في البلاد للتواصل الواسع المدعوم بالطائرات المسيرة في حالة الطوارئ، وفقا لما أعلنت شركة #الصين لصناعة الطيران، مطور الطائرة، يوم السبت. https://t.co/19X7ifKM3t",ar,1312712821059264513,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,قال وحيد الله جمازادا المتحدث باسم حكومة مقاطعة غزنة بـ #أفغانستان، إنه تم تأكيد مقتل 11 مسلحا على الأقل، عندما قصفت طائرات مقاتلة تجمعا لمسلحي حركة طالبان في منطقة أندار بالمقاطعة المضطربة اليوم (الأحد).,ar,1312714547078164481,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,ذكرت وكالة أنباء ((أرمين بريس)) الحكومية أن مدينة ستيباناكيرت عاصمة منطقة ناغورنو- كاراباخ، تعرضت للقصف صباح اليوم (الأحد).,ar,1312714810845323265,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"فتاة يابانية ترسم كاريكاتيرا للتعريف بالحياة في #الصين
https://t.co/qNmfU4x8Rq",ar,1312716595794509830,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"تعليق: الوضع الجديد للتنمية الصينية يضخ قوة دافعة لانتعاش الاقتصاد العالمي
#اقتصاد_الصين
https://t.co/gJVxFdb3Rn",ar,1312724150750859267,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"#بريطانيا تسجل 12872 حالة إصابة جديدة بفيروس #كورونا الجديد
https://t.co/o1MkLA1eI6",ar,1312731696891138049,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"خبيران مصريان: مفهوم مجتمع ذي مستقبل مشترك للبشرية يتمتع بأهمية كبيرة في تعزيز التعاون الدولي ودفع بناء نوع جديد من العلاقات الدولية.  #الصين
#مصر
https://t.co/GNnkTWI5Fj",ar,1312739251692462080,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الفترة الحالية هي الأفضل لمشاهدة مد نهر تشيانتانغ
#ChineseNationalDay 
#MidAutumnDay 
https://t.co/9Fk7n3h0wL",ar,1312746795265454081,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"المواقع السياحية في أنحاء #الصين تشهد ارتفاع عدد السياح في اليوم الرابع لعطلة العيد الوطني
#ChineseNationalDay
https://t.co/FT059Z5tu1",ar,1312754346187198464,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"وسائل الإعلام الأمريكية: باحثون أمريكيون وجدوا فيروس #كورونا الجديد في عينات من مياه الشاطئ
#الولايات_المتحدة
https://t.co/r7M6SyiZHy",ar,1312761896013971456,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الإيرادات السياحية في أنحاء #الصين تتجاوز 200 مليار يوان خلال عطلة العيد الوطني الصيني. #ChineseNationalDay
https://t.co/nmKHG9e8AZ",ar,1312769449590628357,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"استمرار الاحتجاجات المناهضة للعنصرية في #بورتلاند بـ #الولايات_المتحدة
https://t.co/RFGlyUi9u0",ar,1312773219435200512,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,مصر: الكشف عن 59 تابوتا خشبيا مغلقا في داخلها مومياوات كاملة ملونة #مصر https://t.co/u7yV78We07,ar,1312776993893617664,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"#الصين و #الآسيان تكثفان الاتصالات لتعزيز التعاون الاقتصادي والتجاري
https://t.co/CGXYrHbF4r",ar,1312784548992876546,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"مصنع العالم المتنامي.. كيف تحقق #الصين التحول السلس في قطاع التصنيع التقليدي؟
#اقتصاد_الصين
https://t.co/yNoikOCQ8A",ar,1312792093362982915,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"قوات حفظ السلام الصينية في #السودان تعمل بأداء متفوق.
https://t.co/kM8JuhMo0q",ar,1312799648067678209,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"في #الصين.. محافظة بـ #شينجيانغ تشتهر بالجوز و مزارعونها تتقدمون في طريق مسرع نحو #التخلص_من_الفقر
https://t.co/9DmmueHKYF",ar,1312807192848928773,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"إصابة عديد من الحاضرين بـ #كورونا في مراسم ترشيح قاضي المحكمة العليا الأمريكية. #الولايات_المتحدة
https://t.co/nEZdvGGoK4",ar,1312814745561358336,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,موسم جني الزيتون في #غزة https://t.co/8skuZhv60F,ar,1312818517838893057,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,من سيتولى الرئاسة الأمريكية في حال ساءت صحة دونالد #ترامب؟ #كورونا #الولايات_المتحدة https://t.co/mlACNHHX6o,ar,1312822292301279233,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"ارتفاع كبير لمعدل جرائم القتل في #لوس_أنجلوس
https://t.co/F6IHj4kttO",ar,1312829845496188929,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"لقد أذهلت سرعة نمو الصين العالم، وتساعد نظرة خاطفة على بناء السكك الحديدية في الصين في توضيح السبب الجوهري للقفزة التنموية في الصين على مدار الأعوام السبعين الماضية. #الصين
https://t.co/E0BQL5eXXk",ar,1312837391934251009,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,أولان بوتونغ العشبية في منطقة منغوليا الداخلية ذاتية الحكم بشمال #الصين ترتدي معطفا ذهبيا مع حلول الخريف. https://t.co/PjwtGwfO2b,ar,1312841166845509639,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الوضع قاتم بخصوص #كورونا في العديد من الدول الآسيوية
https://t.co/H7SiB2wVb6",ar,1312844942838882305,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"مقتل رجل أمريكي من أصل أفريقي بـ16 رصاصة من الشرطة. #الولايات_المتحدة
https://t.co/cNc6ms13fe",ar,1312848716617912321,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"#الصين تسير على طريق النهضة من بوابة القطارات العالية السرعة! 
#ChineseNationalDay https://t.co/cUo92Bj0K1",ar,1312852491608834048,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,مناظر رائعة داخل كهف بوستوينا في سلوفينيا https://t.co/GlKxsQXqHX,ar,1312856266172112898,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"عرض أضواء موسيقي في ميناء فيكتوريا بـ #هونغ_كونغ. #الصين #ChineseNationalDay
https://t.co/LwznSt070d",ar,1312860044434628608,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"أفكار إبداعية! 500 طالب يرسمون خريطة الصين من خلال لعبة الثعبان
#الصين https://t.co/i0fP9dpBLM",ar,1312867590809812993,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"صرحت ميكي حاييموفيتش عضو البرلمان الإسرائيلي (الكنيست) عن حزب ""أزرق أبيض"" يوم الأحد بأن هناك أصواتا داخل الحزب تطالب بتفكيك الائتلاف الحكومي مع حزب الليكود واستبدال رئيس الوزراء الإسرائيلي بنيامين #نتنياهو.",ar,1312929644694261763,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"أكد وزير الخارجية المصري على ""موقف مصر الداعم لحل الأزمة السورية بما يحفظ وحدة #سوريا الشقيقة واستقلال قرارها الوطني، وذلك على ضوء تواصل القاهرة مع أطياف المعارضة السورية المعتدلة، وبما يضمن العمل على إنهاء الصراع في سوريا"". #مصر",ar,1312935540094795776,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"قالت وزارة الخارجية الروسية في بيان إن وزير الخارجية الروسي أجرى مكالمة هاتفية مع نظيره الأرميني يوم الأحد وناقشا الوضع في منطقة ناغورنو-كاراباخ، وأعرب الجانب الروسي عن قلقه بشأن زيادة عدد الضحايا بين المدنيين. وأشار إلى الحاجة إلى وقف إطلاق النار في أقرب وقت"".",ar,1312939313450168323,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"أعلن السفير الروسي لدى إيران ليفان دجاجاريان يوم الأحد أن #روسيا مستعدة لتزويد #إيران بمنظومة ""إس- 400"" للدفاع الجوي بعد انتهاء حظر الستليح على طهران. https://t.co/iXyUs9tpIK",ar,1312942025461825540,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,#اقتصاد_الصين: أظهرت بيانات صناعية أن الإنتاج اليومي من خام الصلب في الصين وصل إلى 3.06 مليون طن في شهر أغسطس، ليتخطى بذلك أعلى مستوى له على الإطلاق في الوقت يتعزز فيه التعافي الاقتصادي بالبلاد. https://t.co/FUBWrE3wxd,ar,1312943088336330752,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,قررت الحكومة الجزائرية يوم الأحد استئناف الدراسة في كل المراحل التعليمية بعد توقيفها في مارس الماضي بسبب مرض فيروس #كورونا الجديد (كوفيد-19) مع إعادة فتح المطارات للرحلات الداخلية فقط. #الجزائر,ar,1312943478809092097,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,قال أحد أطبائه يوم الأحد إن الرئيس الأمريكي دونالد #ترامب، الموجود حاليا في المستشفى للعلاج من كوفيد-19، قد يخرج من المستشفى بحلول الاثنين.,ar,1312944346665152512,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,سجلت #فلسطين يوم الأحد تراجعا قياسيا في أعداد الوفيات جراء فيروس #كورونا الجديد (كوفيد-19)، في وقت أعيد فيه فتح المساجد بعدد من محافظات قطاع غزة لأول مرة منذ 40 يوما.,ar,1312946863260135425,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,أدان الأمين العام للأمم المتحدة أنطونيو #غوتيريش يوم الأحد هجوما انتحاريا استهدف في اليوم السابق مبنى إداريا في ولاية نانغارهار بـ #أفغانستان.,ar,1312947305306230784,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"ذكر أكبر جهاز للتخطيط الاقتصادي في #الصين أن البلاد تعتزم تعجيل بناء نظام نقل حديث وشامل في مقاطعة هاينان الجزيرة بجنوبي البلاد.
وبحلول عام 2025، ستكون في هاينان خمسة مطارات مدنية وسيقام بها نظام شامل. https://t.co/05i1cdcYCZ",ar,1312950637991165952,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,أعلنت #الأمم_المتحدة يوم الأحد إعادة مرضى يمنيين من #الأردن إلى صنعاء، بعد ثمانية أشهر من إجلائهم عبر جسر طبي جوي سيرته منظمة الصحة العالمية لتلقي العلاج في المملكة. https://t.co/K8cnAomjq8,ar,1312958188426342400,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,استثمرت 19 مقاطعة وبلدية في أنحاء الصين، إجمالي 96.4 مليار يوان (حوالي 14.2 مليار دولار أمريكي) في منطقة شينجيانغ الويغورية ذاتية الحكم شمال غربي البلاد، خلال العقد الماضي، وفقا للمخطط الاقتصادي الإقليمي وتم تطبيق أكثر من 10 آلاف مشروع مساعدة في المنطقة منذ 2010. https://t.co/mBYk9R3nkg,ar,1312965739880632320,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,بحث الرئيس المصري عبدالفتاح #السيسي ونظيره الكيني أوهورو كينياتا خلال لقائهما بالقاهرة يوم الأحد تطورات قضية سد النهضة الأثيوبي، وتوافقا على أهمية التنسيق بين بلديهما حولها.,ar,1312965816023805952,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,#اقتصاد_الصين: قالت وزارة الثقافة والسياحة الصينية يوم الأحد إن الصين شهدت 425 مليون زيارة سياحية محلية خلال الأيام الأربعة الأولى من عطلة العيد الوطني التي ستستمر ثمانية أيام، حيث بلغ إجمالي إيرادات السياحة 312 مليار يوان (حوالي 45.8 مليار دولار أمريكي). https://t.co/ZaJRBoibMX,ar,1312973287807422464,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,سجل البر الرئيسي الصيني 20 حالات وافدة جديدة مصابة بمرض فيروس كورونا الجديد (كوفيد-19) يوم السبت، ليرتفع العدد الإجمالي للحالات الوافدة إلى 2921، وفق ما ذكرت لجنة الصحة الوطنية اليوم الأحد. #الصين https://t.co/R9RryGB7Hl,ar,1312979265575481346,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,قالت سينيورلد الشركة البريطانية الأم لشركة ريغال سينمز، ثاني أكبر سلسلة دور سينما في #الولايات_المتحدة يوم الأحد إنها تدرس  إغلاق جميع صالاتها الـ543 في البلاد على خلفية استمرار الخسائر في الإيرادات بسبب جائحة كوفيد-19. https://t.co/Dj2uAWQm7r,ar,1312980837302849536,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"#ترامب يخرج من المستشفى لفترة قصيرة لتحية أنصاره من داخل السيارة
#كورونا
https://t.co/Ki2DbdWien",ar,1312986557976989696,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,شهدت مدينة شيآن، حاضرة مقاطعة شنشي شمال غربي #الصين زيادة في رحلات قطارات الشحن بين الصين وأوروبا خلال الأشهر الثمانية الأولى من عام 2020، وفقا لما ذكره مجمع شيآن للتجارة الدولية واللوجستيات، مشغل قطارات الشحن. #اقتصاد_الصين https://t.co/Mgk5HhAvfk,ar,1312988386970546176,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"استمرار الصراع بين #أرمينيا و #أذربيجان مع ضربات جديدة تستهدف كبرى مدن منطقة ناغورنو كاراباخ
https://t.co/re0cabNL6O",ar,1312992161701429249,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"يواجه ضباط شرطة نيويورك الذين سيتجاهلون إرتداء قناع الوجه ""إجراءات تأديبية""، وفقا لإخطار أرسل إلى الضباط التابعين لإدارة شرطة مدينة نيويورك قبل نهاية هذا الأسبوع.
ويأتي التحذير الصارم بعد ضغوط من الجمهور والمشرعين وشهور من تقليل مسؤولي المدينة من أهمية هذه القضية. #كورونا",ar,1312994276859498498,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الخرطوم والمجموعات المسلحة تتفق على بدء تنفيذ اتفاق السلام وعدم تأجيل أي من بنوده
#السودان
https://t.co/4COnOa0yr9",ar,1312995938202349571,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"مستشار الأمن القومي الأمريكي: الرئيس #ترامب يشعر بأنه في حالة صحية جيدة ويود العودة إلى العمل
#كورونا
https://t.co/P7RIXLeBEY",ar,1312999711448522752,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"مكتب مفوض وزارة الخارجية الصينية في منطقة هونغ كونغ الإدارية الخاصة يعارض الافتراءات الأمريكية إزاء شرطة #هونغ_كونغ
#الصين
https://t.co/x0BGVuaCsJ",ar,1313003486498361344,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"استقبال أكثر من 400 مليون سائح في أنحاء البلاد خلال الأيام الأربعة الأولى من عطلة العيد الوطني
#ChineseNationalDay 
#MidAutumnDay 
https://t.co/cdfUK7PVu9",ar,1313007261049069568,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الأسد : مفاوضات اللجنة الدستورية لا يمكن أن تنجح بوجود تدخل خارجي
#سوريا
https://t.co/RQlloHtfTD",ar,1313011039324135424,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,#اقتصاد_الصين: بلغ عدد مستخدمي البث المباشر بغرض التجارة الإلكترونية في الصين 309 ملايين حتى يونيو 2020، بزيادة 16.7 في المائة مقارنة مع مارس، وفقا لأحدث تقرير إحصائي عن تطورات الإنترنت في الصين. https://t.co/1sZDvH81lI,ar,1313014810959900672,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"#مصر تؤكد موقفها الداعم لحل أزمة #سوريا بما يحفظ وحدتها
https://t.co/rBVppK4fds",ar,1313018586143875075,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,قدم سوق البيع بالتجزئة عبر الإنترنت دعما قويا للصين لتعزيز نمو الاستهلاك والتداول المحلي حيث يعيق وباء فيروس #كورونا النشاط الاقتصادي ومبيعات التجزئة عبر الإنترنت في الصين في النصف الأول من عام 2020 ارتفعت بنسبة 7.3% على أساس سنوي لتتجاوز 5.15 تريليون يوان. #اقتصاد_الصين https://t.co/R1DbaMwO3U,ar,1313022360824487938,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الرجوب: محادثات مع كافة الفصائل لتفويض الرئيس الفلسطيني بتحديد موعد الانتخابات
#فلسطين
https://t.co/khkPE5i9ID",ar,1313026137157763072,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,أفاد مصدر أمني عراقي، بأن صاروخين من طراز كاتيوشا سقطا في محيط مطار #بغداد الدولي، دون معرفة الخسائر، فيما سقط صاروخ ثالث على دار سكنية في منطقة الجادرية وسط بغداد، وأدى إلى إصابة اثنين من المدنيين بجروح.,ar,1313032824161665024,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,أكدت الشرطة المحلية أن هناك مخاوف من وقوع ضحايا بعد انفجار سيارة مفخخة في مدينة مهتارلام، حاضرة مقاطعة لاغمان بشرقي #أفغانستان، اليوم (الإثنين).,ar,1313033115913183232,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"الرئيس العراقي يؤكد ضرورة دعم إجراءات الحكومة لحماية البعثات الدبلوماسية
#العراق
https://t.co/ztQI5tVOQu",ar,1313033686732865536,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,استقبل الحرم المكي الشريف الليلة الماضية أولى طلائع المعتمرين من داخل المملكة، وذلك تنفيذا للتوجيهات الكريمة بالسماح لأداء العمرة والزيارة تدريجيا وفق 4 مراحل، مع اتخاذ الإجراءات الاحترازية الصحية اللازمة. #كورونا https://t.co/lAPzGRGCDN,ar,1313039512734318592,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,قالت رئيسة المفوضية الأوروبية أورسولا فون دير لاين، إنها عزلت نفسها بعد تعاملها مع شخص جاءت نتيجة اختباره إيجابية لمرض فيروس #كورونا الجديد (كوفيد-19).,ar,1313039971616387072,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"وزيرا خارجية #روسيا و #أرمينيا يناقشان الوضع في منطقة ناغورنو-كاراباخ
https://t.co/rn6Om9M1jY",ar,1313041237218267137,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,"#كورونا اليوم..  #ترامب قد يخرج من المستشفى يوم الاثنين وحالات الإصابات تتخطى 35 مليونا عالميا و #السعودية تستأنف مناسك العمرة
https://t.co/udQxR7Q0Xm",ar,1313048784784494592,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
cgtnarabic,ar,805692634127736832,أعلنت #إيران اليوم (الإثنين) أنها أعدت خطة مفصلة لحل النزاع بين #أرمينيا و #ذربيجان، موضحة أنها على اتصال بطرفي النزاع وأنها على استعداد للمساعدة في حل أزمة ناغورنو كاراباخ.,ar,1313052821705560066,handle,201.0,['arabic'],tw,Media outlet Twitter handle,media_outlet_twitter_handle,ChinaSocialMedia20200928.xlsx,202.0
